"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"46","8","32","17","1","0","47.05","4","lbw","3","v West Indies","Bridgetown","2 May 2002"
"47","41","94","63","7","0","65.07","4","bowled","2","v West Indies","Kingston","18 May 2002"
"48","86","162","139","13","0","61.87","4","bowled","4","v West Indies","Kingston","18 May 2002"
"49","16","94","61","2","0","26.22","5","caught","2","v England","Lord's","25 Jul 2002"
"50","12","51","35","2","0","34.28","4","bowled","4","v England","Lord's","25 Jul 2002"
"51","193","434","330","19","3","58.48","4","lbw","1","v England","Leeds","22 Aug 2002"
"52","8","47","26","2","0","30.76","4","lbw","1","v New Zealand","Wellington","12 Dec 2002"
"53","51","120","74","7","0","68.91","4","bowled","3","v New Zealand","Wellington","12 Dec 2002"
"54","9","40","31","1","0","29.03","4","caught","1","v New Zealand","Hamilton","19 Dec 2002"
"55","32","55","48","5","0","66.66","4","bowled","3","v New Zealand","Hamilton","19 Dec 2002"
"56","1","15","6","0","0","16.66","4","caught","2","v Australia","Adelaide","12 Dec 2003"
"57","37","79","59","5","0","62.71","4","lbw","4","v Australia","Adelaide","12 Dec 2003"
"58","0","3","1","0","0","0.00","4","caught","1","v Australia","Melbourne","26 Dec 2003"
"59","44","107","79","5","0","55.69","5","caught","3","v Australia","Melbourne","26 Dec 2003"
"60","194*","493","348","21","0","55.74","4","not out","1","v Pakistan","Multan","28 Mar 2004"
"61","2","10","6","0","0","33.33","4","lbw","1","v Pakistan","Lahore","5 Apr 2004"
"62","8","17","11","1","0","72.72","4","lbw","3","v Pakistan","Lahore","5 Apr 2004"
"63","1","6","3","0","0","33.33","4","caught","2","v Pakistan","Rawalpindi","13 Apr 2004"
"64","248*","552","379","35","0","65.43","4","not out","2","v Bangladesh","Dhaka","10 Dec 2004"
"65","36","79","55","6","0","65.45","4","lbw","1","v Bangladesh","Chittagong","17 Dec 2004"
"66","23","49","29","5","0","79.31","4","bowled","2","v Pakistan","Karachi","29 Jan 2006"
"67","26","74","47","5","0","55.31","4","bowled","4","v Pakistan","Karachi","29 Jan 2006"
"68","44","113","89","7","0","49.43","4","caught","1","v South Africa","Johannesburg","15 Dec 2006"
"69","14","43","22","3","0","63.63","4","bowled","3","v South Africa","Johannesburg","15 Dec 2006"
"70","63","173","115","11","0","54.78","4","caught","2","v South Africa","Durban","26 Dec 2006"
"71","0","13","7","0","0","0.00","4","lbw","4","v South Africa","Durban","26 Dec 2006"
"72","64","187","130","11","0","49.23","4","caught","1","v South Africa","Cape Town","2 Jan 2007"
"73","14","88","62","1","0","22.58","5","lbw","3","v South Africa","Cape Town","2 Jan 2007"
"74","122*","354","226","8","1","53.98","4","not out","1","v Bangladesh","Dhaka","25 May 2007"
"75","91","259","197","12","0","46.19","4","lbw","2","v England","Nottingham","27 Jul 2007"
"76","1","17","15","0","0","6.66","4","caught","4","v England","Nottingham","27 Jul 2007"
"77","62","113","77","7","1","80.51","4","bowled","2","v Australia","Melbourne","26 Dec 2007"
"78","15","31","21","1","0","71.42","4","caught","4","v Australia","Melbourne","26 Dec 2007"
"79","154*","429","243","14","1","63.37","4","not out","2","v Australia","Sydney","2 Jan 2008"
"80","12","33","16","3","0","75.00","4","bowled","4","v Australia","Sydney","2 Jan 2008"
"81","71","175","128","9","0","55.46","4","lbw","1","v Australia","Perth","16 Jan 2008"
"82","13","33","25","2","0","52.00","5","lbw","3","v Australia","Perth","16 Jan 2008"
"83","27","60","46","3","0","58.69","4","bowled","2","v Sri Lanka","Colombo (SSC)","23 Jul 2008"
"84","12","42","30","1","0","40.00","4","caught","3","v Sri Lanka","Colombo (SSC)","23 Jul 2008"
"85","5","5","3","1","0","166.66","4","lbw","1","v Sri Lanka","Galle","31 Jul 2008"
"86","31","54","42","5","0","73.80","4","caught","3","v Sri Lanka","Galle","31 Jul 2008"
"87","6","18","12","0","0","50.00","4","lbw","1","v Sri Lanka","Colombo (PSS)","8 Aug 2008"
"88","14","26","22","1","0","63.63","6","lbw","3","v Sri Lanka","Colombo (PSS)","8 Aug 2008"
"89","160","397","260","26","0","61.53","4","caught","2","v New Zealand","Hamilton","18 Mar 2009"
"90","DNB","-","-","-","-","-","-","-","4","v New Zealand","Hamilton","18 Mar 2009"
"91","105*","246","166","11","2","63.25","4","not out","1","v Bangladesh","Chittagong","17 Jan 2010"
"92","16","47","26","2","0","61.53","5","lbw","3","v Bangladesh","Chittagong","17 Jan 2010"
"93","143","259","182","13","1","78.57","4","caught","2","v Bangladesh","Dhaka","24 Jan 2010"
"94","DNB","-","-","-","-","-","-","-","4","v Bangladesh","Dhaka","24 Jan 2010"
"95","8","29","21","1","0","38.09","4","lbw","2","v Sri Lanka","Galle","18 Jul 2010"
"96","84","168","142","11","1","59.15","4","lbw","3","v Sri Lanka","Galle","18 Jul 2010"
"97","41","88","72","5","0","56.94","4","caught","2","v Sri Lanka","Colombo (PSS)","3 Aug 2010"
"98","54","186","122","3","0","44.26","4","caught","4","v Sri Lanka","Colombo (PSS)","3 Aug 2010"
"99","36","61","34","8","0","105.88","4","lbw","1","v South Africa","Centurion","16 Dec 2010"
"100","111*","327","241","13","1","46.05","5","not out","3","v South Africa","Centurion","16 Dec 2010"
"101","13","42","22","3","0","59.09","4","caught","1","v South Africa","Durban","26 Dec 2010"
"102","6","22","10","1","0","60.00","4","caught","3","v South Africa","Durban","26 Dec 2010"
"103","34","90","58","6","0","58.62","4","caught","2","v England","Lord's","21 Jul 2011"
"104","12","84","68","1","0","17.64","5","lbw","4","v England","Lord's","21 Jul 2011"
"105","16","33","34","3","0","47.05","4","caught","2","v England","Nottingham","29 Jul 2011"
"106","56","136","86","8","0","65.11","4","lbw","4","v England","Nottingham","29 Jul 2011"
"107","1","10","8","0","0","12.50","4","caught","1","v England","Birmingham","10 Aug 2011"
"108","40","92","60","8","0","66.66","4","run out","3","v England","Birmingham","10 Aug 2011"
"109","23","65","34","4","0","67.64","4","caught","2","v England","The Oval","18 Aug 2011"
"110","91","235","172","11","0","52.90","4","lbw","3","v England","The Oval","18 Aug 2011"
"111","73","151","98","8","1","74.48","4","bowled","2","v Australia","Melbourne","26 Dec 2011"
"112","32","73","46","4","0","69.56","4","caught","4","v Australia","Melbourne","26 Dec 2011"
"113","41","133","89","8","0","46.06","4","bowled","1","v Australia","Sydney","3 Jan 2012"
"114","80","213","141","9","0","56.73","4","caught","3","v Australia","Sydney","3 Jan 2012"
"115","15","46","25","3","0","60.00","4","lbw","1","v Australia","Perth","13 Jan 2012"
"116","8","22","16","1","0","50.00","4","lbw","3","v Australia","Perth","13 Jan 2012"
"117","25","94","69","3","0","36.23","4","caught","2","v Australia","Adelaide","24 Jan 2012"
"118","13","46","34","2","0","38.23","4","caught","4","v Australia","Adelaide","24 Jan 2012"
