"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"97","60*","147","90","9","0","66.66","1","not out","2","v England","Nottingham","27 Jun 2004"
"98","23","32","29","5","0","79.31","1","run out","1","v England","Leeds","1 Jul 2004"
"99","27","80","58","4","0","46.55","1","caught","1","v New Zealand","Cardiff","3 Jul 2004"
"100","132*","212","165","12","1","80.00","1","not out","2","v England","Lord's","6 Jul 2004"
"101","TDNB","-","-","-","-","-","-","-","-","v New Zealand","Southampton","8 Jul 2004"
"102","4","11","13","0","0","30.76","1","caught","2","v New Zealand","Lord's","10 Jul 2004"
"103","99","173","132","6","0","75.00","1","caught","1","v Bangladesh","Southampton","15 Sep 2004"
"104","16","34","19","3","0","84.21","1","bowled","2","v South Africa","The Oval","18 Sep 2004"
"105","1","11","8","0","0","12.50","1","lbw","2","v Pakistan","Southampton","22 Sep 2004"
"106","23","47","33","5","0","69.69","1","caught","2","v England","The Oval","25 Sep 2004"
"107","1","6","9","0","0","11.11","1","caught","1","v Asia XI","Melbourne","10 Jan 2005"
"108","0","3","3","0","0","0.00","1","lbw","2","v Australia","Melbourne","14 Jan 2005"
"109","82","-","99","7","0","82.82","1","caught","1","v Pakistan","Brisbane","19 Jan 2005"
"110","26","-","22","3","1","118.18","1","bowled","1","v Australia","Brisbane","21 Jan 2005"
"111","2","-","11","0","0","18.18","1","caught","2","v Australia","Adelaide","26 Jan 2005"
"112","9","14","12","1","0","75.00","1","bowled","1","v Pakistan","Adelaide","28 Jan 2005"
"113","0","-","3","0","0","0.00","1","caught","2","v Pakistan","Perth","1 Feb 2005"
"114","26","37","31","4","0","83.87","1","caught","1","v South Africa","Kingston","7 May 2005"
"115","11","13","15","2","0","73.33","1","bowled","1","v South Africa","Kingston","8 May 2005"
"116","132","219","152","7","2","86.84","1","caught","2","v South Africa","Bridgetown","11 May 2005"
"117","3","-","5","0","0","60.00","1","caught","1","v South Africa","Port of Spain","14 May 2005"
"118","28","20","20","5","1","140.00","1","caught","1","v South Africa","Port of Spain","15 May 2005"
"119","22","28","21","5","0","104.76","1","caught","2","v Pakistan","Kingstown","18 May 2005"
"120","43","60","45","5","1","95.55","1","bowled","2","v Pakistan","Gros Islet","21 May 2005"
"121","124","190","137","13","0","90.51","1","caught","2","v Pakistan","Gros Islet","22 May 2005"
"122","54","82","48","8","1","112.50","1","caught","2","v Australia","Melbourne (Docklands)","7 Oct 2005"
"123","0","1","2","0","0","0.00","1","bowled","2","v Australia","Melbourne (Docklands)","9 Oct 2005"
"124","6","12","5","1","0","120.00","1","caught","2","v New Zealand","Wellington","18 Feb 2006"
"125","0","13","16","0","0","0.00","1","bowled","1","v New Zealand","Queenstown","22 Feb 2006"
"126","38","35","23","6","2","165.21","1","caught","2","v New Zealand","Christchurch","25 Feb 2006"
"127","5","9","11","1","0","45.45","1","lbw","2","v New Zealand","Napier","1 Mar 2006"
"128","2","24","22","0","0","9.09","1","bowled","2","v New Zealand","Auckland","4 Mar 2006"
"129","35","94","71","3","1","49.29","1","caught","2","v Zimbabwe","St John's","29 Apr 2006"
"130","49","-","73","7","0","67.12","1","caught","1","v Zimbabwe","St John's","30 Apr 2006"
"131","95*","104","91","13","1","104.39","1","not out","2","v Zimbabwe","Gros Islet","10 May 2006"
"132","2","-","17","0","0","11.76","1","bowled","1","v Zimbabwe","Port of Spain","13 May 2006"
"133","11","-","32","0","0","34.37","1","caught","1","v Zimbabwe","Port of Spain","14 May 2006"
"134","123","187","130","18","2","94.61","1","caught","1","v India","Kingston","18 May 2006"
"135","0","7","8","0","0","0.00","1","caught","1","v India","Kingston","20 May 2006"
"136","40","-","65","5","1","61.53","1","caught","2","v India","Basseterre","23 May 2006"
"137","46","-","70","6","1","65.71","1","caught","2","v India","Port of Spain","26 May 2006"
"138","51","-","61","10","0","83.60","1","bowled","1","v India","Port of Spain","28 May 2006"
"139","58","88","46","7","2","126.08","1","caught","2","v Australia","Kuala Lumpur","12 Sep 2006"
"140","45","62","35","9","0","128.57","1","caught","2","v India","Kuala Lumpur","14 Sep 2006"
"141","79","151","93","7","3","84.94","1","caught","2","v Australia","Kuala Lumpur","18 Sep 2006"
"142","1","13","7","0","0","14.28","6","lbw","2","v India","Kuala Lumpur","20 Sep 2006"
"143","0","1","1","0","0","0.00","1","lbw","2","v Australia","Kuala Lumpur","24 Sep 2006"
"144","41","48","34","7","1","120.58","1","caught","2","v Zimbabwe","Ahmedabad","8 Oct 2006"
"145","104*","132","118","11","3","88.13","1","not out","2","v Bangladesh","Jaipur","11 Oct 2006"
"146","0","4","5","0","0","0.00","1","caught","1","v Sri Lanka","Mumbai (BS)","14 Oct 2006"
"147","24","57","26","4","0","92.30","2","caught","1","v Australia","Mumbai (BS)","18 Oct 2006"
"148","34","38","37","7","0","91.89","1","caught","2","v India","Ahmedabad","26 Oct 2006"
"149","101","177","128","10","1","78.90","1","run out","1","v England","Ahmedabad","28 Oct 2006"
"150","133*","197","135","17","3","98.51","1","not out","2","v South Africa","Jaipur","2 Nov 2006"
"151","37","27","27","6","2","137.03","2","bowled","1","v Australia","Mumbai (BS)","5 Nov 2006"
"152","0","9","4","0","0","0.00","2","caught","1","v Pakistan","Faisalabad","7 Dec 2006"
"153","41","41","37","7","1","110.81","1","lbw","1","v Pakistan","Lahore","10 Dec 2006"
"154","9","11","14","2","0","64.28","1","bowled","2","v Pakistan","Multan","13 Dec 2006"
"155","7","13","10","1","0","70.00","1","lbw","1","v Pakistan","Karachi","16 Dec 2006"
"156","52","54","46","10","0","113.04","1","caught","2","v India","Nagpur","21 Jan 2007"
"157","5","3","5","1","0","100.00","1","lbw","2","v India","Cuttack","24 Jan 2007"
"158","0","1","1","0","0","0.00","1","lbw","2","v India","Chennai","27 Jan 2007"
"159","6","12","11","1","0","54.54","2","bowled","2","v India","Vadodara","31 Jan 2007"
"160","2","10","6","0","0","33.33","1","caught","1","v Pakistan","Kingston","13 Mar 2007"
"161","40","82","48","3","3","83.33","1","caught","2","v Zimbabwe","Kingston","19 Mar 2007"
"162","18","20","14","3","0","128.57","1","caught","2","v Ireland","Kingston","23 Mar 2007"
"163","2","37","23","0","0","8.69","1","caught","2","v Australia","North Sound","27 Mar 2007"
"164","44","96","56","8","0","78.57","1","bowled","1","v New Zealand","North Sound","29 Mar 2007"
"165","10","23","21","1","0","47.61","1","caught","2","v Sri Lanka","Providence","1 Apr 2007"
"166","32","54","35","3","0","91.42","1","run out","2","v South Africa","St George's","10 Apr 2007"
"167","1","17","11","0","0","9.09","1","lbw","1","v Bangladesh","Bridgetown","19 Apr 2007"
"168","79","105","58","10","3","136.20","1","caught","1","v England","Bridgetown","21 Apr 2007"
"169","6","12","14","1","0","42.85","1","caught","2","v England","Lord's","1 Jul 2007"
"170","36","55","40","2","3","90.00","1","caught","1","v England","Birmingham","4 Jul 2007"
"171","82","171","126","8","0","65.07","1","caught","1","v England","Nottingham","7 Jul 2007"
"172","51*","50","45","6","1","113.33","1","not out","2","v Netherlands","Dublin","10 Jul 2007"
"173","85*","122","94","8","3","90.42","1","not out","2","v Scotland","Dublin","12 Jul 2007"
"174","TDNB","-","-","-","-","-","-","-","-","v Ireland","Dublin","14 Jul 2007"
"175","2","10","9","0","0","22.22","1","caught","2","v Zimbabwe","Harare","30 Nov 2007"
"176","58*","102","78","4","2","74.35","1","retired notout","1","v Zimbabwe","Harare","2 Dec 2007"
"177","52","-","81","8","1","64.19","1","lbw","2","v Sri Lanka","Port of Spain","10 Apr 2008"
"178","11","-","20","1","0","55.00","1","caught","2","v Sri Lanka","Port of Spain","12 Apr 2008"
"179","DNB","-","-","-","-","-","-","-","2","v Sri Lanka","Gros Islet","15 Apr 2008"
"180","20","37","26","3","0","76.92","2","lbw","2","v Australia","Kingstown","24 Jun 2008"
"181","10","39","24","2","0","41.66","2","caught","2","v Australia","St George's","27 Jun 2008"
"182","53","85","54","5","3","98.14","1","run out","1","v Australia","St George's","29 Jun 2008"
"183","92","173","92","6","4","100.00","1","caught","2","v Australia","Basseterre","4 Jul 2008"
"184","5","6","8","1","0","62.50","1","caught","2","v Australia","Basseterre","6 Jul 2008"
"185","19","41","26","3","0","73.07","2","caught","1","v Canada","King City (NW)","22 Aug 2008"
"186","110*","-","77","14","6","142.85","2","not out","2","v Canada","King City (NW)","24 Aug 2008"
"187","113","128","106","11","5","106.60","1","caught","1","v Pakistan","Abu Dhabi","12 Nov 2008"
"188","0","3","6","0","0","0.00","1","bowled","2","v Pakistan","Abu Dhabi","14 Nov 2008"
"189","122","200","137","5","6","89.05","1","caught","2","v Pakistan","Abu Dhabi","16 Nov 2008"
"190","25","54","36","1","1","69.44","1","caught","1","v New Zealand","Queenstown","31 Dec 2008"
"191","36","49","31","4","1","116.12","1","bowled","2","v New Zealand","Christchurch","3 Jan 2009"
"192","18","39","24","3","0","75.00","1","bowled","1","v New Zealand","Wellington","7 Jan 2009"
"193","46*","46","37","4","3","124.32","1","not out","2","v New Zealand","Auckland","10 Jan 2009"
"194","135","175","129","9","5","104.65","1","caught","1","v New Zealand","Napier","13 Jan 2009"
"195","2","9","11","0","0","18.18","1","lbw","2","v England","Providence","20 Mar 2009"
"196","20","26","20","4","0","100.00","1","bowled","1","v England","Providence","22 Mar 2009"
"197","80","48","43","5","8","186.04","1","bowled","2","v England","Bridgetown","27 Mar 2009"
"198","46","54","39","3","5","117.94","1","caught","1","v England","Bridgetown","29 Mar 2009"
"199","0","2","3","0","0","0.00","1","caught","2","v England","Gros Islet","3 Apr 2009"
"200","31","-","28","3","2","110.71","1","bowled","1","v England","Bristol","24 May 2009"
"201","11","-","10","2","0","110.00","1","caught","2","v England","Birmingham","26 May 2009"
"202","37","47","33","5","1","112.12","1","caught","2","v India","Kingston","26 Jun 2009"
"203","64","65","46","8","2","139.13","1","caught","2","v India","Kingston","28 Jun 2009"
"204","27","16","14","6","0","192.85","1","caught","1","v India","Gros Islet","3 Jul 2009"
"205","0","3","2","0","0","0.00","1","caught","1","v India","Gros Islet","5 Jul 2009"
"206","7","11","5","1","0","140.00","1","caught","2","v Australia","Melbourne","7 Feb 2010"
"207","0","1","1","0","0","0.00","1","lbw","1","v Australia","Adelaide","9 Feb 2010"
"208","0*","-","6","0","0","0.00","1","not out","2","v Australia","Sydney","12 Feb 2010"
"209","34","27","21","6","0","161.90","1","caught","2","v Australia","Brisbane","14 Feb 2010"
"210","14","-","5","0","2","280.00","1","caught","2","v Australia","Melbourne","19 Feb 2010"
"211","57","75","66","2","3","86.36","1","lbw","2","v Zimbabwe","Providence","4 Mar 2010"
"212","88","155","111","7","2","79.27","1","bowled","2","v Zimbabwe","Providence","6 Mar 2010"
"213","33","54","53","3","1","62.26","1","stumped","1","v Zimbabwe","Kingstown","10 Mar 2010"
"214","32","25","20","4","2","160.00","2","caught","2","v Zimbabwe","Kingstown","12 Mar 2010"
"215","63","55","41","8","2","153.65","2","caught","2","v Zimbabwe","Kingstown","14 Mar 2010"
"216","45","51","39","8","0","115.38","2","caught","2","v South Africa","North Sound","22 May 2010"
"217","26","43","35","3","1","74.28","1","caught","2","v South Africa","North Sound","24 May 2010"
"218","16","22","20","1","1","80.00","1","caught","2","v South Africa","Roseau","28 May 2010"
"219","29","-","28","4","0","103.57","2","caught","1","v South Africa","Roseau","30 May 2010"
"220","12","-","19","1","0","63.15","2","caught","1","v South Africa","Port of Spain","3 Jun 2010"
"221","4","15","11","0","0","36.36","1","caught","1","v Sri Lanka","Colombo (SSC)","31 Jan 2011"
"222","28","47","30","4","1","93.33","1","caught","1","v Sri Lanka","Colombo (SSC)","3 Feb 2011"
"223","0","1","1","0","0","0.00","1","bowled","2","v Sri Lanka","Colombo (SSC)","6 Feb 2011"
"224","2","3","3","0","0","66.66","1","caught","1","v South Africa","Delhi","24 Feb 2011"
"225","80","136","110","7","2","72.72","2","caught","1","v Netherlands","Delhi","28 Feb 2011"
"226","37*","44","36","6","0","102.77","2","not out","2","v Bangladesh","Dhaka","4 Mar 2011"
"227","43","27","21","8","1","204.76","2","lbw","2","v England","Chennai","17 Mar 2011"
"228","8","12","9","2","0","88.88","2","caught","1","v Pakistan","Dhaka","23 Mar 2011"
"229","53","66","51","3","5","103.92","2","lbw","1","v England","The Oval","19 Jun 2012"
"230","63*","104","57","4","5","110.52","2","not out","2","v New Zealand","Kingston","5 Jul 2012"
"231","125","164","107","8","9","116.82","2","caught","1","v New Zealand","Kingston","7 Jul 2012"
"232","11","37","22","2","0","50.00","2","caught","2","v New Zealand","Basseterre","11 Jul 2012"
"233","16","28","17","1","1","94.11","2","lbw","1","v New Zealand","Basseterre","14 Jul 2012"
"234","5","20","12","1","0","41.66","2","caught","1","v New Zealand","Basseterre","16 Jul 2012"
"235","35","54","40","4","2","87.50","2","caught","1","v Bangladesh","Khulna","30 Nov 2012"
"236","15","34","22","2","1","68.18","2","caught","2","v Bangladesh","Khulna","2 Dec 2012"
"237","4","14","12","1","0","33.33","1","caught","2","v Bangladesh","Dhaka","5 Dec 2012"
"238","16","22","25","1","1","64.00","1","caught","1","v Bangladesh","Dhaka","7 Dec 2012"
"239","2","-","19","0","0","10.52","2","caught","1","v Bangladesh","Dhaka","8 Dec 2012"
"240","4","23","13","1","0","30.76","1","caught","1","v Australia","Perth","1 Feb 2013"
"241","4","7","7","0","0","57.14","1","lbw","2","v Australia","Perth","3 Feb 2013"
"242","2","14","5","0","0","40.00","5","bowled","2","v Australia","Canberra","6 Feb 2013"
"243","39","80","47","4","1","82.97","1","bowled","2","v Pakistan","The Oval","7 Jun 2013"
"244","21","19","18","4","0","116.66","1","caught","1","v India","The Oval","11 Jun 2013"
"245","36","49","27","5","1","133.33","1","caught","2","v South Africa","Cardiff","14 Jun 2013"
"246","109","129","100","9","7","109.00","1","caught","2","v Sri Lanka","Kingston","28 Jun 2013"
"247","11","9","9","2","0","122.22","1","caught","2","v India","Kingston","30 Jun 2013"
"248","10","11","13","2","0","76.92","1","caught","2","v India","Port of Spain","5 Jul 2013"
"249","14","22","17","3","0","82.35","1","caught","2","v Sri Lanka","Port of Spain","7 Jul 2013"
"250","1","23","8","0","0","12.50","1","run out","2","v Pakistan","Providence","14 Jul 2013"
"251","1","3","5","0","0","20.00","1","caught","1","v Pakistan","Providence","16 Jul 2013"
"252","8","20","12","1","0","66.66","1","bowled","2","v Pakistan","Gros Islet","19 Jul 2013"
"253","30","45","46","3","1","65.21","5","caught","1","v Pakistan","Gros Islet","21 Jul 2013"
"254","21","41","34","2","1","61.76","5","caught","1","v Pakistan","Gros Islet","24 Jul 2013"
"255","0","1","2","0","0","0.00","1","run out","1","v India","Kochi","21 Nov 2013"
"256","3","19","18","0","0","16.66","1","caught","2","v Bangladesh","St George's","20 Aug 2014"
"257","58","91","67","3","5","86.56","1","caught","1","v Bangladesh","St George's","22 Aug 2014"
"258","6","17","17","1","0","35.29","2","caught","1","v Bangladesh","Basseterre","25 Aug 2014"
"259","41","26","24","5","2","170.83","2","caught","2","v South Africa","Durban","16 Jan 2015"
"260","19","24","13","2","1","146.15","2","caught","2","v South Africa","Johannesburg","18 Jan 2015"
"261","1","18","5","0","0","20.00","2","caught","1","v South Africa","East London","21 Jan 2015"
"262","10","28","19","1","0","52.63","2","caught","2","v South Africa","Port Elizabeth","25 Jan 2015"
"263","0","1","1","0","0","0.00","1","caught","2","v South Africa","Centurion","28 Jan 2015"
"264","36","79","65","3","1","55.38","2","caught","1","v Ireland","Nelson","16 Feb 2015"
"265","4","21","14","0","0","28.57","2","caught","1","v Pakistan","Christchurch","21 Feb 2015"
"266","215","212","147","10","16","146.25","2","caught","1","v Zimbabwe","Canberra","24 Feb 2015"
"267","3","6","4","0","0","75.00","2","bowled","2","v South Africa","Sydney","27 Feb 2015"
"268","21","44","27","2","1","77.77","2","caught","1","v India","Perth","6 Mar 2015"
"269","61","77","33","2","8","184.84","1","bowled","2","v New Zealand","Wellington","21 Mar 2015"
