"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"71","108","156","95","9","3","113.68","1","bowled","1","v Pakistan","Kochi","2 Apr 2005"
"72","74","67","40","12","2","185.00","1","caught","1","v Pakistan","Visakhapatnam","5 Apr 2005"
"73","2","8","5","0","0","40.00","1","caught","2","v Pakistan","Jamshedpur","9 Apr 2005"
"74","29","51","32","4","0","90.62","1","run out","1","v Pakistan","Ahmedabad","12 Apr 2005"
"75","5","21","13","1","0","38.46","1","bowled","1","v Pakistan","Kanpur","15 Apr 2005"
"76","21","31","26","3","0","80.76","1","caught","2","v Pakistan","Delhi","17 Apr 2005"
"77","14","10","10","3","0","140.00","1","bowled","1","v Sri Lanka","Dambulla","30 Jul 2005"
"78","32","70","39","5","0","82.05","1","bowled","1","v Sri Lanka","Dambulla","3 Aug 2005"
"79","48","31","22","9","1","218.18","2","bowled","2","v Sri Lanka","Colombo (RPS)","9 Aug 2005"
"80","12","11","13","2","0","92.30","1","bowled","2","v Zimbabwe","Harare","4 Sep 2005"
"81","6","22","10","0","0","60.00","2","caught","2","v Australia","Melbourne (Docklands)","5 Oct 2005"
"82","21","17","15","4","0","140.00","2","caught","2","v Australia","Melbourne (Docklands)","7 Oct 2005"
"83","37","89","40","4","1","92.50","2","run out","2","v Australia","Melbourne (Docklands)","9 Oct 2005"
"84","20","32","25","4","0","80.00","1","caught","1","v Sri Lanka","Nagpur","25 Oct 2005"
"85","38","46","29","5","1","131.03","1","caught","2","v Sri Lanka","Mohali","28 Oct 2005"
"86","39","67","37","3","0","105.40","1","lbw","2","v Sri Lanka","Jaipur","31 Oct 2005"
"87","48","95","58","7","0","82.75","1","caught","2","v Sri Lanka","Pune","3 Nov 2005"
"88","19","35","19","1","0","100.00","2","bowled","1","v Sri Lanka","Ahmedabad","6 Nov 2005"
"89","22","45","22","4","0","100.00","3","caught","2","v Sri Lanka","Rajkot","9 Nov 2005"
"90","35","35","24","6","0","145.83","1","caught","2","v Sri Lanka","Vadodara","12 Nov 2005"
"91","1","6","4","0","0","25.00","1","caught","1","v South Africa","Hyderabad (Deccan)","16 Nov 2005"
"92","77*","89","62","11","0","124.19","4","not out","2","v South Africa","Bangalore","19 Nov 2005"
"93","30","31","21","6","0","142.85","4","caught","1","v South Africa","Kolkata","25 Nov 2005"
"94","27","24","20","4","1","135.00","3","lbw","2","v South Africa","Mumbai","28 Nov 2005"
"95","5","5","6","1","0","83.33","1","caught","1","v Pakistan","Peshawar","6 Feb 2006"
"96","67","83","60","10","1","111.66","1","run out","2","v Pakistan","Rawalpindi","11 Feb 2006"
"97","7","12","8","1","0","87.50","2","caught","1","v England","Delhi","28 Mar 2006"
"98","26","63","45","4","0","57.77","1","bowled","2","v England","Faridabad","31 Mar 2006"
"99","15","27","26","2","0","57.69","1","bowled","1","v England","Margao","3 Apr 2006"
"100","26","47","33","4","0","78.78","1","caught","2","v England","Kochi","6 Apr 2006"
"101","4","2","5","1","0","80.00","1","caught","1","v England","Jamshedpur","12 Apr 2006"
"102","22","51","32","3","0","68.75","1","run out","2","v West Indies","Kingston","18 May 2006"
"103","12","27","19","1","0","63.15","2","caught","2","v West Indies","Kingston","20 May 2006"
"104","97","-","83","9","3","116.86","1","lbw","1","v West Indies","Basseterre","23 May 2006"
"105","11","-","11","2","0","100.00","1","caught","1","v West Indies","Port of Spain","26 May 2006"
"106","95","-","103","10","1","92.23","2","caught","2","v West Indies","Port of Spain","28 May 2006"
"107","DNB","-","-","-","-","-","-","-","1","v Sri Lanka","Colombo (SSC)","18 Aug 2006"
"108","9","7","4","2","0","225.00","1","caught","2","v England","Jaipur","15 Oct 2006"
"109","17","21","20","3","0","85.00","1","lbw","1","v West Indies","Ahmedabad","26 Oct 2006"
"110","65","136","90","9","0","72.22","1","lbw","1","v Australia","Mohali","29 Oct 2006"
"111","0","2","4","0","0","0.00","1","caught","2","v South Africa","Cape Town","26 Nov 2006"
"112","18","38","22","3","0","81.81","2","caught","2","v South Africa","Port Elizabeth","29 Nov 2006"
"113","11","27","22","2","0","50.00","1","caught","1","v South Africa","Centurion","3 Dec 2006"
"114","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Kolkata","8 Feb 2007"
"115","19","16","23","3","0","82.60","5","caught","2","v Sri Lanka","Rajkot","11 Feb 2007"
"116","12","12","9","3","0","133.33","2","caught","2","v Sri Lanka","Margao","14 Feb 2007"
"117","46","82","44","7","0","104.54","1","run out","2","v Sri Lanka","Visakhapatnam","17 Feb 2007"
"118","30","38","21","7","0","142.85","2","caught","2","v Bangladesh","Dhaka","10 May 2007"
"119","21","34","26","1","1","80.76","1","caught","1","v Bangladesh","Dhaka","12 May 2007"
"120","25","48","31","1","0","80.64","4","bowled","1","v Pakistan","Mohali","8 Nov 2007"
"121","43","93","49","4","1","87.75","4","run out","2","v Pakistan","Gwalior","15 Nov 2007"
"122","10","27","13","1","0","76.92","4","caught","2","v Pakistan","Jaipur","18 Nov 2007"
"123","6","15","8","1","0","75.00","1","bowled","1","v Australia","Brisbane","3 Feb 2008"
"124","11","18","19","2","0","57.89","1","lbw","2","v Australia","Melbourne","10 Feb 2008"
"125","17","39","19","3","0","89.47","1","caught","2","v Australia","Sydney","24 Feb 2008"
"126","59","46","32","7","2","184.37","2","caught","2","v Bangladesh","Dhaka","12 Jun 2008"
"127","119","150","95","12","5","125.26","2","caught","2","v Pakistan","Karachi","26 Jun 2008"
"128","49","64","33","6","2","148.48","2","caught","1","v Pakistan","Karachi","2 Jul 2008"
"129","85","108","73","10","3","116.43","2","caught","1","v England","Rajkot","14 Nov 2008"
"130","1","6","4","0","0","25.00","2","bowled","1","v England","Indore","17 Nov 2008"
"131","68","109","76","8","1","89.47","2","caught","2","v England","Kanpur","20 Nov 2008"
"132","69","102","57","9","3","121.05","1","caught","1","v England","Bangalore","23 Nov 2008"
"133","91","116","73","15","1","124.65","1","lbw","2","v England","Cuttack","26 Nov 2008"
"134","42","58","26","7","0","161.53","1","run out","1","v Sri Lanka","Colombo (RPS)","31 Jan 2009"
"135","116","165","90","17","0","128.88","1","run out","1","v Sri Lanka","Colombo (RPS)","3 Feb 2009"
"136","5","13","8","1","0","62.50","1","caught","1","v Sri Lanka","Colombo (RPS)","5 Feb 2009"
"137","6","6","6","1","0","100.00","2","caught","2","v Sri Lanka","Colombo (RPS)","8 Feb 2009"
"138","77","79","56","11","1","137.50","1","caught","1","v New Zealand","Napier","3 Mar 2009"
"139","54","60","36","9","1","150.00","1","caught","1","v New Zealand","Wellington","6 Mar 2009"
"140","3","15","6","0","0","50.00","1","bowled","1","v New Zealand","Christchurch","8 Mar 2009"
"141","125*","106","74","14","6","168.91","2","not out","2","v New Zealand","Hamilton","11 Mar 2009"
"142","40","57","27","3","3","148.14","2","caught","1","v New Zealand","Auckland","14 Mar 2009"
"143","13","20","11","3","0","118.18","1","caught","2","v Australia","Vadodara","25 Oct 2009"
"144","40","49","31","6","1","129.03","1","caught","1","v Australia","Nagpur","28 Oct 2009"
"145","11","41","25","1","0","44.00","1","bowled","2","v Australia","Delhi","31 Oct 2009"
"146","30","30","19","7","0","157.89","1","caught","2","v Australia","Mohali","2 Nov 2009"
"147","38","37","30","5","1","126.66","1","caught","2","v Australia","Hyderabad (Deccan)","5 Nov 2009"
"148","6","1","4","0","1","150.00","1","bowled","1","v Australia","Guwahati","8 Nov 2009"
"149","146","166","102","17","6","143.13","1","caught","1","v Sri Lanka","Rajkot","15 Dec 2009"
"150","4","3","4","1","0","100.00","1","caught","1","v Sri Lanka","Nagpur","18 Dec 2009"
"151","44","30","28","9","0","157.14","1","caught","2","v Sri Lanka","Cuttack","21 Dec 2009"
"152","10","-","10","2","0","100.00","1","caught","2","v Sri Lanka","Kolkata","24 Dec 2009"
"153","TDNB","-","-","-","-","-","-","-","-","v Sri Lanka","Delhi","27 Dec 2009"
"154","13","17","8","2","0","162.50","2","run out","2","v Bangladesh","Dhaka","7 Jan 2010"
"155","46","-","37","6","2","124.32","1","run out","1","v South Africa","Jaipur","21 Feb 2010"
"156","9","15","11","1","0","81.81","1","caught","1","v South Africa","Gwalior","24 Feb 2010"
"157","99*","165","100","11","2","99.00","2","not out","2","v Sri Lanka","Dambulla","16 Aug 2010"
"158","12","-","12","2","0","100.00","2","lbw","1","v Sri Lanka","Dambulla","22 Aug 2010"
"159","28","30","22","6","0","127.27","1","run out","2","v Sri Lanka","Dambulla","28 Aug 2010"
"160","175","198","140","14","5","125.00","1","bowled","1","v Bangladesh","Dhaka","19 Feb 2011"
"161","35","34","26","6","0","134.61","1","caught","1","v England","Bangalore","27 Feb 2011"
"162","5","5","3","1","0","166.66","1","caught","2","v Ireland","Bangalore","6 Mar 2011"
"163","39","36","26","5","2","150.00","1","caught","2","v Netherlands","Delhi","9 Mar 2011"
"164","73","87","66","12","0","110.60","1","bowled","1","v South Africa","Nagpur","12 Mar 2011"
"165","15","46","22","2","0","68.18","1","caught","2","v Australia","Ahmedabad","24 Mar 2011"
"166","38","32","25","9","0","152.00","1","lbw","1","v Pakistan","Mohali","30 Mar 2011"
"167","0","2","2","0","0","0.00","1","lbw","2","v Sri Lanka","Mumbai","2 Apr 2011"
"168","20","55","29","3","0","68.96","2","bowled","2","v West Indies","Cuttack","29 Nov 2011"
"169","26","71","35","3","0","74.28","2","caught","2","v West Indies","Visakhapatnam","2 Dec 2011"
"170","0","3","1","0","0","0.00","2","caught","2","v West Indies","Ahmedabad","5 Dec 2011"
"171","219","208","149","25","7","146.97","2","caught","1","v West Indies","Indore","8 Dec 2011"
"172","20","38","21","3","0","95.23","2","caught","2","v Australia","Adelaide","12 Feb 2012"
"173","5","8","11","1","0","45.45","1","caught","2","v Australia","Sydney","26 Feb 2012"
"174","96","132","97","10","0","98.96","2","run out","1","v Sri Lanka","Hambantota","21 Jul 2012"
"175","15","21","15","2","0","100.00","2","caught","1","v Sri Lanka","Hambantota","24 Jul 2012"
"176","3","6","6","0","0","50.00","2","caught","2","v Sri Lanka","Colombo (RPS)","28 Jul 2012"
"177","34","46","29","6","0","117.24","2","caught","2","v Sri Lanka","Colombo (RPS)","31 Jul 2012"
"178","4","20","11","1","0","36.36","2","bowled","1","v Pakistan","Chennai","30 Dec 2012"
"179","31","70","43","3","0","72.09","2","lbw","2","v Pakistan","Kolkata","3 Jan 2013"
