"","Runs","Mins","BF","4s","6s","SR","Pos","Dismissal","Inns","Opposition","Ground","Start Date"
"1","131","435","301","20","0","43.52","3","bowled","2","v England","Lord's","20 Jun 1996"
"2","136","361","268","17","2","50.74","3","caught","1","v England","Nottingham","4 Jul 1996"
"3","48","121","86","8","0","55.81","3","bowled","3","v England","Nottingham","4 Jul 1996"
"4","66","190","154","10","1","42.85","3","caught","2","v Australia","Delhi","10 Oct 1996"
"5","21*","56","29","3","0","72.41","3","not out","4","v Australia","Delhi","10 Oct 1996"
"6","6","24","17","1","0","35.29","3","bowled","2","v South Africa","Kolkata","27 Nov 1996"
"7","0","2","4","0","0","0.00","3","caught","4","v South Africa","Kolkata","27 Nov 1996"
"8","39","126","80","7","0","48.75","3","lbw","1","v South Africa","Kanpur","8 Dec 1996"
"9","41","123","93","6","0","44.08","4","caught","3","v South Africa","Kanpur","8 Dec 1996"
"10","16","80","45","1","0","35.55","3","caught","2","v South Africa","Durban","26 Dec 1996"
"11","0","1","1","0","0","0.00","3","bowled","4","v South Africa","Durban","26 Dec 1996"
"12","23","58","38","2","0","60.52","3","caught","2","v South Africa","Cape Town","2 Jan 1997"
"13","30","114","82","5","0","36.58","4","caught","4","v South Africa","Cape Town","2 Jan 1997"
"14","73","174","138","13","1","52.89","5","caught","1","v South Africa","Johannesburg","16 Jan 1997"
"15","60","124","93","11","1","64.51","5","bowled","3","v South Africa","Johannesburg","16 Jan 1997"
"16","42","165","112","5","0","37.50","5","caught","2","v West Indies","Kingston","6 Mar 1997"
"17","DNB","-","-","-","-","-","-","-","4","v West Indies","Kingston","6 Mar 1997"
"18","6","65","55","0","0","10.90","5","caught","2","v West Indies","Port of Spain","14 Mar 1997"
"19","22","75","53","3","0","41.50","5","caught","2","v West Indies","Bridgetown","27 Mar 1997"
"20","8","25","18","2","0","44.44","5","bowled","4","v West Indies","Bridgetown","27 Mar 1997"
"21","DNB","-","-","-","-","-","-","-","2","v West Indies","St John's","4 Apr 1997"
"22","0","5","5","0","0","0.00","6","caught","1","v Sri Lanka","Colombo (RPS)","2 Aug 1997"
"23","147","427","312","19","2","47.11","6","caught","2","v Sri Lanka","Colombo (SSC)","9 Aug 1997"
"24","45","130","104","8","0","43.26","6","caught","4","v Sri Lanka","Colombo (SSC)","9 Aug 1997"
"25","109","325","240","10","2","45.41","6","caught","2","v Sri Lanka","Mohali","19 Nov 1997"
"26","99","309","188","13","0","52.65","6","caught","1","v Sri Lanka","Nagpur","26 Nov 1997"
"27","173","516","361","25","2","47.92","4","caught","1","v Sri Lanka","Mumbai","3 Dec 1997"
"28","11","15","12","1","0","91.66","1","caught","3","v Sri Lanka","Mumbai","3 Dec 1997"
"29","3","21","20","0","0","15.00","6","lbw","1","v Australia","Chennai","6 Mar 1998"
"30","30*","49","36","4","0","83.33","6","not out","3","v Australia","Chennai","6 Mar 1998"
"31","65","175","128","6","1","50.78","6","caught","2","v Australia","Kolkata","18 Mar 1998"
"32","17","61","39","3","0","43.58","6","lbw","1","v Australia","Bangalore","25 Mar 1998"
"33","16","72","55","0","0","29.09","6","bowled","3","v Australia","Bangalore","25 Mar 1998"
"34","47","129","80","7","1","58.75","7","lbw","2","v Zimbabwe","Harare","7 Oct 1998"
"35","36","134","92","4","0","39.13","6","lbw","4","v Zimbabwe","Harare","7 Oct 1998"
"36","5","31","20","1","0","25.00","4","caught","1","v New Zealand","Wellington","26 Dec 1998"
"37","48","141","104","7","0","46.15","4","caught","3","v New Zealand","Wellington","26 Dec 1998"
"38","11","46","35","0","1","31.42","5","caught","2","v New Zealand","Hamilton","2 Jan 1999"
"39","101*","138","111","15","2","90.99","4","not out","4","v New Zealand","Hamilton","2 Jan 1999"
"40","54","213","138","3","2","39.13","6","caught","2","v Pakistan","Chennai","28 Jan 1999"
"41","2","31","25","0","0","8.00","6","caught","4","v Pakistan","Chennai","28 Jan 1999"
"42","13","73","57","3","0","22.80","6","lbw","1","v Pakistan","Delhi","4 Feb 1999"
"43","62*","215","127","6","2","48.81","6","not out","3","v Pakistan","Delhi","4 Feb 1999"
"44","17","70","41","1","0","41.46","7","caught","2","v Pakistan","Kolkata","16 Feb 1999"
"45","24","161","86","2","0","27.90","6","caught","4","v Pakistan","Kolkata","16 Feb 1999"
"46","56","209","127","6","0","44.09","6","caught","1","v Sri Lanka","Colombo (SSC)","24 Feb 1999"
"47","78","244","167","8","0","46.70","3","stumped","3","v Sri Lanka","Colombo (SSC)","24 Feb 1999"
"48","2","3","5","0","0","40.00","5","bowled","1","v New Zealand","Mohali","10 Oct 1999"
"49","64*","70","75","11","1","85.33","5","not out","3","v New Zealand","Mohali","10 Oct 1999"
"50","0","9","5","0","0","0.00","5","caught","2","v New Zealand","Kanpur","22 Oct 1999"
"51","DNB","-","-","-","-","-","-","-","4","v New Zealand","Kanpur","22 Oct 1999"
"52","125","323","251","20","0","49.80","5","caught","1","v New Zealand","Ahmedabad","29 Oct 1999"
"53","53","83","62","2","2","85.48","4","bowled","3","v New Zealand","Ahmedabad","29 Oct 1999"
"54","60","172","133","8","0","45.11","6","stumped","2","v Australia","Adelaide","10 Dec 1999"
"55","43","97","72","4","0","59.72","6","caught","4","v Australia","Adelaide","10 Dec 1999"
"56","31","112","83","1","0","37.34","5","caught","2","v Australia","Melbourne","26 Dec 1999"
"57","17","57","39","2","0","43.58","5","bowled","4","v Australia","Melbourne","26 Dec 1999"
"58","1","5","5","0","0","20.00","5","caught","1","v Australia","Sydney","2 Jan 2000"
"59","25","71","51","3","0","49.01","5","caught","3","v Australia","Sydney","2 Jan 2000"
"60","2","32","24","0","0","8.33","5","caught","1","v South Africa","Mumbai","24 Feb 2000"
"61","31","58","42","4","1","73.80","5","caught","3","v South Africa","Mumbai","24 Feb 2000"
"62","1","3","3","0","0","33.33","3","lbw","1","v South Africa","Bangalore","2 Mar 2000"
"63","13","62","50","3","0","26.00","3","lbw","3","v South Africa","Bangalore","2 Mar 2000"
"64","84","214","153","5","0","54.90","6","caught","2","v Bangladesh","Dhaka","10 Nov 2000"
"65","DNB","-","-","-","-","-","-","-","4","v Bangladesh","Dhaka","10 Nov 2000"
"66","27","89","58","2","1","46.55","5","caught","2","v Zimbabwe","Delhi","18 Nov 2000"
"67","65*","95","90","7","3","72.22","5","not out","4","v Zimbabwe","Delhi","18 Nov 2000"
"68","30","86","64","2","1","46.87","5","caught","1","v Zimbabwe","Nagpur","25 Nov 2000"
"69","8","38","22","2","0","36.36","5","caught","1","v Australia","Mumbai","27 Feb 2001"
"70","1","20","13","0","0","7.69","6","run out","3","v Australia","Mumbai","27 Feb 2001"
"71","23","61","51","4","0","45.09","5","caught","2","v Australia","Kolkata","11 Mar 2001"
"72","48","128","81","8","0","59.25","5","caught","3","v Australia","Kolkata","11 Mar 2001"
"73","22","114","76","3","0","28.94","5","caught","2","v Australia","Chennai","18 Mar 2001"
"74","4","9","5","1","0","80.00","5","caught","4","v Australia","Chennai","18 Mar 2001"
"75","5","35","20","1","0","25.00","6","caught","2","v Zimbabwe","Bulawayo","7 Jun 2001"
"76","DNB","-","-","-","-","-","-","-","4","v Zimbabwe","Bulawayo","7 Jun 2001"
"77","9","51","32","1","0","28.12","5","caught","1","v Zimbabwe","Harare","15 Jun 2001"
"78","0","7","4","0","0","0.00","6","lbw","3","v Zimbabwe","Harare","15 Jun 2001"
"79","15","86","60","0","0","25.00","5","caught","1","v Sri Lanka","Galle","14 Aug 2001"
"80","4","13","11","1","0","36.36","5","bowled","3","v Sri Lanka","Galle","14 Aug 2001"
"81","18","30","18","2","0","100.00","4","caught","2","v Sri Lanka","Kandy","22 Aug 2001"
"82","98*","187","152","15","0","64.47","4","not out","4","v Sri Lanka","Kandy","22 Aug 2001"
"83","1","10","9","0","0","11.11","4","lbw","1","v Sri Lanka","Colombo (SSC)","29 Aug 2001"
"84","30","148","103","2","1","29.12","4","caught","3","v Sri Lanka","Colombo (SSC)","29 Aug 2001"
"85","14","22","18","3","0","77.77","5","caught","1","v South Africa","Bloemfontein","3 Nov 2001"
"86","30","94","71","5","0","42.25","5","caught","3","v South Africa","Bloemfontein","3 Nov 2001"
"87","42","65","46","7","0","91.30","5","bowled","2","v South Africa","Port Elizabeth","16 Nov 2001"
"88","4*","34","18","0","0","22.22","5","not out","4","v South Africa","Port Elizabeth","16 Nov 2001"
"89","47","127","95","7","0","49.47","6","caught","2","v England","Mohali","3 Dec 2001"
"90","DNB","-","-","-","-","-","-","-","4","v England","Mohali","3 Dec 2001"
"91","5","22","13","0","0","38.46","5","caught","2","v England","Ahmedabad","11 Dec 2001"
"92","16*","45","43","3","0","37.20","5","not out","4","v England","Ahmedabad","11 Dec 2001"
"93","0","7","3","0","0","0.00","6","caught","2","v England","Bangalore","19 Dec 2001"
"94","38","149","99","7","0","38.38","5","caught","2","v Zimbabwe","Nagpur","21 Feb 2002"
"95","136","456","284","21","1","47.88","3","caught","2","v Zimbabwe","Delhi","28 Feb 2002"
"96","20","53","32","4","0","62.50","3","lbw","4","v Zimbabwe","Delhi","28 Feb 2002"
"97","5","24","12","0","0","41.66","3","caught","2","v West Indies","Georgetown","11 Apr 2002"
"98","25","73","39","4","0","64.10","5","caught","1","v West Indies","Port of Spain","19 Apr 2002"
"99","75*","290","227","6","0","33.03","5","not out","3","v West Indies","Port of Spain","19 Apr 2002"
"100","48","129","76","3","1","63.15","5","caught","1","v West Indies","Bridgetown","2 May 2002"
"101","60*","252","146","7","0","41.09","5","not out","3","v West Indies","Bridgetown","2 May 2002"
"102","45","150","101","4","1","44.55","5","caught","1","v West Indies","St John's","10 May 2002"
"103","36","116","72","6","0","50.00","5","caught","2","v West Indies","Kingston","18 May 2002"
"104","28","114","74","5","0","37.83","5","caught","4","v West Indies","Kingston","18 May 2002"
"105","5","40","32","0","0","15.62","6","caught","2","v England","Lord's","25 Jul 2002"
"106","0","2","1","0","0","0.00","5","lbw","4","v England","Lord's","25 Jul 2002"
"107","68","234","149","11","0","45.63","5","caught","1","v England","Nottingham","8 Aug 2002"
"108","99","247","159","13","0","62.26","5","bowled","3","v England","Nottingham","8 Aug 2002"
"109","128","261","167","14","3","76.64","5","bowled","1","v England","Leeds","22 Aug 2002"
"110","51","118","84","8","0","60.71","5","caught","2","v England","The Oval","5 Sep 2002"
"111","4","26","14","0","0","28.57","5","lbw","1","v West Indies","Mumbai","9 Oct 2002"
"112","0","2","1","0","0","0.00","5","lbw","2","v West Indies","Chennai","17 Oct 2002"
"113","DNB","-","-","-","-","-","-","-","4","v West Indies","Chennai","17 Oct 2002"
"114","29","67","44","5","0","65.90","5","caught","1","v West Indies","Kolkata","30 Oct 2002"
"115","16","54","37","2","0","43.24","5","lbw","3","v West Indies","Kolkata","30 Oct 2002"
"116","17","44","34","2","0","50.00","5","caught","1","v New Zealand","Wellington","12 Dec 2002"
"117","2","3","3","0","0","66.66","5","caught","3","v New Zealand","Wellington","12 Dec 2002"
"118","5","10","9","1","0","55.55","5","caught","1","v New Zealand","Hamilton","19 Dec 2002"
"119","5","11","6","1","0","83.33","5","caught","3","v New Zealand","Hamilton","19 Dec 2002"
"120","100*","260","211","8","3","47.39","6","not out","1","v New Zealand","Ahmedabad","8 Oct 2003"
"121","25","25","23","1","2","108.69","6","bowled","3","v New Zealand","Ahmedabad","8 Oct 2003"
"122","144","291","196","18","0","73.46","5","caught","2","v Australia","Brisbane","4 Dec 2003"
"123","DNB","-","-","-","-","-","-","-","4","v Australia","Brisbane","4 Dec 2003"
"124","2","10","7","0","0","28.57","5","run out","2","v Australia","Adelaide","12 Dec 2003"
"125","12","41","22","1","0","54.54","5","caught","4","v Australia","Adelaide","12 Dec 2003"
"126","37","90","63","6","0","58.73","5","caught","1","v Australia","Melbourne","26 Dec 2003"
"127","73","164","125","12","0","58.40","4","bowled","3","v Australia","Melbourne","26 Dec 2003"
"128","16","17","11","3","0","145.45","6","bowled","1","v Australia","Sydney","2 Jan 2004"
"129","DNB","-","-","-","-","-","-","-","3","v Australia","Sydney","2 Jan 2004"
"130","77","175","128","12","0","60.15","6","run out","2","v Pakistan","Rawalpindi","13 Apr 2004"
"131","45","102","85","5","0","52.94","4","caught","2","v Australia","Bangalore","6 Oct 2004"
"132","5","10","5","1","0","100.00","4","run out","4","v Australia","Bangalore","6 Oct 2004"
"133","9","40","29","1","0","31.03","5","caught","2","v Australia","Chennai","14 Oct 2004"
"134","DNB","-","-","-","-","-","-","-","4","v Australia","Chennai","14 Oct 2004"
"135","57","156","111","7","0","51.35","5","caught","2","v South Africa","Kanpur","20 Nov 2004"
"136","40","130","73","5","0","54.79","5","lbw","2","v South Africa","Kolkata","28 Nov 2004"
"137","DNB","-","-","-","-","-","-","-","4","v South Africa","Kolkata","28 Nov 2004"
"138","71","185","123","13","0","57.72","5","bowled","2","v Bangladesh","Dhaka","10 Dec 2004"
"139","88","231","153","9","0","57.51","5","caught","1","v Bangladesh","Chittagong","17 Dec 2004"
"140","21","100","74","2","0","28.37","5","caught","2","v Pakistan","Mohali","8 Mar 2005"
"141","DNB","-","-","-","-","-","-","-","4","v Pakistan","Mohali","8 Mar 2005"
"142","12","15","14","3","0","85.71","5","caught","1","v Pakistan","Kolkata","16 Mar 2005"
"143","12","46","32","2","0","37.50","5","caught","3","v Pakistan","Kolkata","16 Mar 2005"
"144","1","18","4","0","0","25.00","6","stumped","2","v Pakistan","Bangalore","24 Mar 2005"
"145","2","16","14","0","0","14.28","6","bowled","4","v Pakistan","Bangalore","24 Mar 2005"
"146","101","360","262","10","0","38.54","5","caught","2","v Zimbabwe","Bulawayo","13 Sep 2005"
"147","16","71","50","2","0","32.00","5","caught","2","v Zimbabwe","Harare","20 Sep 2005"
"148","DNB","-","-","-","-","-","-","-","4","v Zimbabwe","Harare","20 Sep 2005"
"149","5","31","24","1","0","20.83","6","caught","1","v Sri Lanka","Chennai","2 Dec 2005"
"150","40","182","129","4","0","31.00","5","lbw","1","v Sri Lanka","Delhi","10 Dec 2005"
"151","39","166","115","3","0","33.91","6","bowled","3","v Sri Lanka","Delhi","10 Dec 2005"
"152","DNB","-","-","-","-","-","-","-","2","v Pakistan","Lahore","13 Jan 2006"
"153","34","98","53","6","0","64.15","5","caught","2","v Pakistan","Karachi","29 Jan 2006"
"154","37","109","56","6","0","66.07","5","lbw","4","v Pakistan","Karachi","29 Jan 2006"
"155","51*","180","101","4","1","50.49","6","not out","1","v South Africa","Johannesburg","15 Dec 2006"
"156","25","61","38","4","0","65.78","6","caught","3","v South Africa","Johannesburg","15 Dec 2006"
"157","0","3","2","0","0","0.00","6","caught","2","v South Africa","Durban","26 Dec 2006"
"158","26","54","33","4","0","78.78","6","caught","4","v South Africa","Durban","26 Dec 2006"
"159","66","159","75","9","1","88.00","6","caught","1","v South Africa","Cape Town","2 Jan 2007"
"160","46","131","89","5","0","51.68","4","caught","3","v South Africa","Cape Town","2 Jan 2007"
"161","100","222","165","13","2","60.60","5","caught","1","v Bangladesh","Chittagong","18 May 2007"
"162","13","21","15","1","0","86.66","5","caught","3","v Bangladesh","Chittagong","18 May 2007"
"163","15","50","32","1","0","46.87","5","caught","1","v Bangladesh","Dhaka","25 May 2007"
"164","34","114","82","4","0","41.46","5","bowled","2","v England","Lord's","19 Jul 2007"
"165","40","86","65","6","0","61.53","5","lbw","4","v England","Lord's","19 Jul 2007"
"166","79","233","156","10","1","50.64","5","caught","2","v England","Nottingham","27 Jul 2007"
"167","2*","8","4","0","0","50.00","5","not out","4","v England","Nottingham","27 Jul 2007"
"168","37","128","77","4","1","48.05","5","lbw","1","v England","The Oval","9 Aug 2007"
"169","57","93","68","9","0","83.82","5","caught","3","v England","The Oval","9 Aug 2007"
"170","8","20","9","1","0","88.88","5","bowled","2","v Pakistan","Delhi","22 Nov 2007"
"171","48","119","64","8","0","75.00","5","caught","4","v Pakistan","Delhi","22 Nov 2007"
"172","102","245","156","14","0","65.38","5","caught","1","v Pakistan","Kolkata","30 Nov 2007"
"173","46","91","58","4","0","79.31","4","bowled","3","v Pakistan","Kolkata","30 Nov 2007"
"174","239","518","361","30","2","66.20","4","bowled","1","v Pakistan","Bangalore","8 Dec 2007"
"175","91","185","134","12","1","67.91","4","caught","3","v Pakistan","Bangalore","8 Dec 2007"
"176","43","134","79","1","1","54.43","5","bowled","2","v Australia","Melbourne","26 Dec 2007"
"177","40","142","78","5","0","51.28","5","caught","4","v Australia","Melbourne","26 Dec 2007"
"178","67","116","78","7","1","85.89","5","caught","2","v Australia","Sydney","2 Jan 2008"
"179","51","90","56","9","0","91.07","5","caught","4","v Australia","Sydney","2 Jan 2008"
"180","9","17","12","2","0","75.00","5","caught","1","v Australia","Perth","16 Jan 2008"
"181","0","7","3","0","0","0.00","6","caught","3","v Australia","Perth","16 Jan 2008"
"182","7","42","29","1","0","24.13","5","lbw","1","v Australia","Adelaide","24 Jan 2008"
"183","18","51","38","1","0","47.36","5","caught","3","v Australia","Adelaide","24 Jan 2008"
"184","24","56","29","4","0","82.75","5","caught","2","v South Africa","Chennai","26 Mar 2008"
"185","0","3","2","0","0","0.00","5","bowled","1","v South Africa","Ahmedabad","3 Apr 2008"
"186","87","229","149","8","0","58.38","5","caught","3","v South Africa","Ahmedabad","3 Apr 2008"
"187","87","219","119","9","1","73.10","5","caught","2","v South Africa","Kanpur","11 Apr 2008"
"188","13*","41","28","2","0","46.42","3","not out","4","v South Africa","Kanpur","11 Apr 2008"
"189","23","80","57","4","0","40.35","5","caught","2","v Sri Lanka","Colombo (SSC)","23 Jul 2008"
"190","4","14","12","1","0","33.33","6","caught","3","v Sri Lanka","Colombo (SSC)","23 Jul 2008"
"191","0","4","5","0","0","0.00","5","caught","1","v Sri Lanka","Galle","31 Jul 2008"
"192","16","76","45","1","0","35.55","5","stumped","3","v Sri Lanka","Galle","31 Jul 2008"
"193","35","68","57","4","1","61.40","5","caught","1","v Sri Lanka","Colombo (PSS)","8 Aug 2008"
"194","18","64","50","1","1","36.00","4","lbw","3","v Sri Lanka","Colombo (PSS)","8 Aug 2008"
"195","47","193","115","3","0","40.86","6","lbw","2","v Australia","Bangalore","9 Oct 2008"
"196","26*","72","68","2","0","38.23","6","not out","4","v Australia","Bangalore","9 Oct 2008"
"197","102","332","225","8","0","45.33","6","caught","1","v Australia","Mohali","17 Oct 2008"
"198","27","54","37","2","0","72.97","4","caught","3","v Australia","Mohali","17 Oct 2008"
"199","5","10","8","1","0","62.50","6","caught","1","v Australia","Delhi","29 Oct 2008"
"200","32*","81","53","3","1","60.37","7","not out","3","v Australia","Delhi","29 Oct 2008"
"201","85","220","153","8","1","55.55","6","caught","1","v Australia","Nagpur","6 Nov 2008"
"202","0","1","1","0","0","0.00","6","caught","3","v Australia","Nagpur","6 Nov 2008"
